time,origin,dest,count
2019-07-05 00:00:00,7.0,7.0,1
2019-07-05 00:00:00,7.0,70.0,2
2019-07-05 00:00:00,7.0,260.0,1
2019-07-05 00:00:00,9.0,192.0,1
2019-07-05 00:00:00,35.0,35.0,1
2019-07-05 00:00:00,36.0,37.0,1
2019-07-05 00:00:00,46.0,46.0,1
2019-07-05 00:00:00,53.0,53.0,1
2019-07-05 00:00:00,53.0,171.0,1
2019-07-05 00:00:00,54.0,230.0,1
2019-07-05 00:00:00,56.0,56.0,2
2019-07-05 00:00:00,56.0,57.0,1
2019-07-05 00:00:00,56.0,82.0,2
2019-07-05 00:00:00,56.0,83.0,1
2019-07-05 00:00:00,56.0,177.0,1
2019-07-05 00:00:00,60.0,60.0,1
2019-07-05 00:00:00,64.0,132.0,1
2019-07-05 00:00:00,70.0,70.0,1
2019-07-05 00:00:00,71.0,72.0,1
2019-07-05 00:00:00,72.0,91.0,1
2019-07-05 00:00:00,73.0,53.0,1
2019-07-05 00:00:00,82.0,56.0,1
2019-07-05 00:00:00,82.0,82.0,2
2019-07-05 00:00:00,82.0,260.0,1
2019-07-05 00:00:00,83.0,37.0,1
2019-07-05 00:00:00,88.0,11.0,1
2019-07-05 00:00:00,88.0,79.0,1
2019-07-05 00:00:00,92.0,73.0,1
2019-07-05 00:00:00,92.0,92.0,2
2019-07-05 00:00:00,92.0,98.0,1
2019-07-05 00:00:00,92.0,129.0,1
2019-07-05 00:00:00,92.0,175.0,2
2019-07-05 00:00:00,92.0,192.0,4
2019-07-05 00:00:00,94.0,94.0,1
2019-07-05 00:00:00,114.0,129.0,1
2019-07-05 00:00:00,129.0,57.0,1
2019-07-05 00:00:00,129.0,129.0,2
2019-07-05 00:00:00,129.0,173.0,1
2019-07-05 00:00:00,129.0,260.0,1
2019-07-05 00:00:00,132.0,230.0,1
2019-07-05 00:00:00,132.0,249.0,1
2019-07-05 00:00:00,132.0,255.0,1
2019-07-05 00:00:00,148.0,61.0,1
2019-07-05 00:00:00,157.0,7.0,1
2019-07-05 00:00:00,157.0,157.0,1
2019-07-05 00:00:00,157.0,179.0,1
2019-07-05 00:00:00,160.0,19.0,1
2019-07-05 00:00:00,160.0,173.0,1
2019-07-05 00:00:00,161.0,22.0,1
2019-07-05 00:00:00,162.0,264.0,2
2019-07-05 00:00:00,163.0,95.0,1
2019-07-05 00:00:00,164.0,132.0,1
2019-07-05 00:00:00,169.0,169.0,2
2019-07-05 00:00:00,171.0,92.0,2
2019-07-05 00:00:00,173.0,56.0,1
2019-07-05 00:00:00,173.0,129.0,1
2019-07-05 00:00:00,173.0,173.0,2
2019-07-05 00:00:00,173.0,223.0,1
2019-07-05 00:00:00,179.0,179.0,1
2019-07-05 00:00:00,182.0,182.0,1
2019-07-05 00:00:00,187.0,187.0,2
2019-07-05 00:00:00,188.0,161.0,1
2019-07-05 00:00:00,188.0,188.0,1
2019-07-05 00:00:00,192.0,82.0,1
2019-07-05 00:00:00,193.0,226.0,1
2019-07-05 00:00:00,198.0,37.0,1
2019-07-05 00:00:00,198.0,63.0,1
2019-07-05 00:00:00,198.0,102.0,1
2019-07-05 00:00:00,198.0,160.0,1
2019-07-05 00:00:00,198.0,198.0,3
2019-07-05 00:00:00,206.0,187.0,1
2019-07-05 00:00:00,209.0,98.0,1
2019-07-05 00:00:00,223.0,7.0,1
2019-07-05 00:00:00,223.0,179.0,1
2019-07-05 00:00:00,226.0,226.0,1
2019-07-05 00:00:00,230.0,243.0,1
2019-07-05 00:00:00,231.0,265.0,1
2019-07-05 00:00:00,234.0,265.0,2
2019-07-05 00:00:00,252.0,48.0,1
2019-07-05 00:00:00,252.0,192.0,1
2019-07-05 00:00:00,252.0,252.0,2
2019-07-05 00:00:00,254.0,254.0,1
2019-07-05 00:00:00,259.0,259.0,1
2019-07-05 00:00:00,264.0,39.0,1
2019-07-05 00:00:00,264.0,47.0,1
2019-07-05 00:00:00,264.0,72.0,1
2019-07-05 00:00:00,264.0,73.0,1
2019-07-05 00:00:00,264.0,75.0,1
2019-07-05 00:00:00,264.0,76.0,2
2019-07-05 00:00:00,264.0,85.0,1
2019-07-05 00:00:00,264.0,89.0,1
2019-07-05 00:00:00,264.0,91.0,1
2019-07-05 00:00:00,264.0,92.0,1
2019-07-05 00:00:00,264.0,177.0,1
2019-07-05 00:00:00,264.0,188.0,1
2019-07-05 00:00:00,264.0,254.0,1
2019-07-05 00:00:00,264.0,256.0,1
2019-07-05 00:00:00,264.0,264.0,90
2019-07-05 00:00:00,264.0,265.0,983
2019-07-05 00:00:00,265.0,132.0,1
2019-07-05 00:00:00,265.0,265.0,41
2019-07-05 01:00:00,4.0,138.0,1
2019-07-05 01:00:00,7.0,7.0,1
2019-07-05 01:00:00,7.0,129.0,1
2019-07-05 01:00:00,7.0,265.0,1
2019-07-05 01:00:00,9.0,265.0,1
2019-07-05 01:00:00,16.0,15.0,1
2019-07-05 01:00:00,16.0,53.0,1
2019-07-05 01:00:00,16.0,192.0,1
2019-07-05 01:00:00,39.0,65.0,1
2019-07-05 01:00:00,56.0,56.0,5
2019-07-05 01:00:00,56.0,95.0,1
2019-07-05 01:00:00,56.0,173.0,1
2019-07-05 01:00:00,70.0,70.0,1
2019-07-05 01:00:00,70.0,173.0,1
2019-07-05 01:00:00,72.0,72.0,1
2019-07-05 01:00:00,72.0,76.0,1
2019-07-05 01:00:00,73.0,145.0,1
2019-07-05 01:00:00,82.0,70.0,1
2019-07-05 01:00:00,82.0,82.0,2
2019-07-05 01:00:00,83.0,70.0,1
2019-07-05 01:00:00,83.0,92.0,1
2019-07-05 01:00:00,83.0,174.0,1
2019-07-05 01:00:00,85.0,85.0,1
2019-07-05 01:00:00,91.0,61.0,1
2019-07-05 01:00:00,92.0,56.0,1
2019-07-05 01:00:00,92.0,82.0,1
2019-07-05 01:00:00,92.0,92.0,5
2019-07-05 01:00:00,92.0,98.0,1
2019-07-05 01:00:00,92.0,135.0,1
2019-07-05 01:00:00,92.0,158.0,1
2019-07-05 01:00:00,92.0,192.0,2
2019-07-05 01:00:00,92.0,228.0,1
2019-07-05 01:00:00,93.0,82.0,1
2019-07-05 01:00:00,126.0,126.0,1
2019-07-05 01:00:00,129.0,7.0,1
2019-07-05 01:00:00,129.0,56.0,1
2019-07-05 01:00:00,129.0,92.0,1
2019-07-05 01:00:00,129.0,129.0,1
2019-07-05 01:00:00,132.0,64.0,1
2019-07-05 01:00:00,132.0,102.0,1
2019-07-05 01:00:00,132.0,164.0,1
2019-07-05 01:00:00,132.0,192.0,1
2019-07-05 01:00:00,132.0,196.0,1
2019-07-05 01:00:00,156.0,156.0,1
2019-07-05 01:00:00,161.0,76.0,1
2019-07-05 01:00:00,161.0,230.0,1
2019-07-05 01:00:00,162.0,265.0,1
2019-07-05 01:00:00,168.0,168.0,1
2019-07-05 01:00:00,173.0,56.0,1
2019-07-05 01:00:00,173.0,83.0,1
2019-07-05 01:00:00,173.0,129.0,3
2019-07-05 01:00:00,173.0,130.0,1
2019-07-05 01:00:00,173.0,173.0,3
2019-07-05 01:00:00,184.0,184.0,2
2019-07-05 01:00:00,187.0,187.0,2
2019-07-05 01:00:00,192.0,196.0,1
2019-07-05 01:00:00,198.0,36.0,3
2019-07-05 01:00:00,198.0,37.0,1
2019-07-05 01:00:00,198.0,63.0,1
2019-07-05 01:00:00,198.0,157.0,1
2019-07-05 01:00:00,198.0,226.0,1
2019-07-05 01:00:00,202.0,202.0,1
2019-07-05 01:00:00,206.0,23.0,1
2019-07-05 01:00:00,206.0,206.0,1
2019-07-05 01:00:00,206.0,245.0,1
2019-07-05 01:00:00,213.0,213.0,1
2019-07-05 01:00:00,216.0,171.0,1
2019-07-05 01:00:00,223.0,82.0,1
2019-07-05 01:00:00,230.0,90.0,1
2019-07-05 01:00:00,251.0,23.0,1
2019-07-05 01:00:00,258.0,225.0,1
2019-07-05 01:00:00,260.0,173.0,1
2019-07-05 01:00:00,260.0,260.0,1
2019-07-05 01:00:00,264.0,17.0,1
2019-07-05 01:00:00,264.0,35.0,1
2019-07-05 01:00:00,264.0,38.0,1
2019-07-05 01:00:00,264.0,39.0,1
2019-07-05 01:00:00,264.0,61.0,1
2019-07-05 01:00:00,264.0,62.0,1
2019-07-05 01:00:00,264.0,71.0,1
2019-07-05 01:00:00,264.0,73.0,1
2019-07-05 01:00:00,264.0,75.0,1
2019-07-05 01:00:00,264.0,76.0,1
2019-07-05 01:00:00,264.0,85.0,1
2019-07-05 01:00:00,264.0,112.0,1
2019-07-05 01:00:00,264.0,264.0,81
2019-07-05 01:00:00,264.0,265.0,974
2019-07-05 01:00:00,265.0,254.0,1
2019-07-05 01:00:00,265.0,265.0,34
2019-07-05 02:00:00,6.0,187.0,1
2019-07-05 02:00:00,7.0,7.0,1
2019-07-05 02:00:00,7.0,157.0,1
2019-07-05 02:00:00,7.0,173.0,1
2019-07-05 02:00:00,15.0,16.0,1
2019-07-05 02:00:00,36.0,63.0,1
2019-07-05 02:00:00,51.0,51.0,2
2019-07-05 02:00:00,53.0,53.0,1
2019-07-05 02:00:00,56.0,56.0,2
2019-07-05 02:00:00,56.0,82.0,1
2019-07-05 02:00:00,56.0,173.0,2
2019-07-05 02:00:00,57.0,173.0,1
2019-07-05 02:00:00,61.0,61.0,3
2019-07-05 02:00:00,70.0,173.0,1
2019-07-05 02:00:00,73.0,92.0,1
2019-07-05 02:00:00,73.0,252.0,1
2019-07-05 02:00:00,82.0,129.0,1
2019-07-05 02:00:00,82.0,132.0,1
2019-07-05 02:00:00,91.0,61.0,1
2019-07-05 02:00:00,92.0,50.0,1
2019-07-05 02:00:00,92.0,53.0,1
2019-07-05 02:00:00,92.0,73.0,3
2019-07-05 02:00:00,92.0,92.0,1
2019-07-05 02:00:00,92.0,171.0,2
2019-07-05 02:00:00,92.0,179.0,1
2019-07-05 02:00:00,92.0,192.0,3
2019-07-05 02:00:00,92.0,196.0,1
2019-07-05 02:00:00,92.0,216.0,1
2019-07-05 02:00:00,129.0,56.0,1
2019-07-05 02:00:00,129.0,66.0,1
2019-07-05 02:00:00,129.0,129.0,1
2019-07-05 02:00:00,129.0,260.0,1
2019-07-05 02:00:00,142.0,230.0,1
2019-07-05 02:00:00,146.0,132.0,1
2019-07-05 02:00:00,146.0,223.0,1
2019-07-05 02:00:00,160.0,160.0,1
2019-07-05 02:00:00,160.0,196.0,1
2019-07-05 02:00:00,162.0,265.0,1
2019-07-05 02:00:00,171.0,92.0,1
2019-07-05 02:00:00,173.0,56.0,3
2019-07-05 02:00:00,173.0,82.0,1
2019-07-05 02:00:00,173.0,89.0,1
2019-07-05 02:00:00,173.0,129.0,1
2019-07-05 02:00:00,173.0,260.0,1
2019-07-05 02:00:00,179.0,179.0,1
2019-07-05 02:00:00,184.0,184.0,2
2019-07-05 02:00:00,192.0,56.0,1
2019-07-05 02:00:00,192.0,92.0,1
2019-07-05 02:00:00,196.0,132.0,1
2019-07-05 02:00:00,196.0,192.0,1
2019-07-05 02:00:00,198.0,74.0,1
2019-07-05 02:00:00,198.0,160.0,1
2019-07-05 02:00:00,198.0,177.0,1
2019-07-05 02:00:00,198.0,198.0,2
2019-07-05 02:00:00,206.0,84.0,1
2019-07-05 02:00:00,208.0,208.0,1
2019-07-05 02:00:00,223.0,102.0,1
2019-07-05 02:00:00,230.0,265.0,1
2019-07-05 02:00:00,251.0,206.0,1
2019-07-05 02:00:00,259.0,69.0,1
2019-07-05 02:00:00,259.0,254.0,1
2019-07-05 02:00:00,264.0,1.0,1
2019-07-05 02:00:00,264.0,3.0,1
2019-07-05 02:00:00,264.0,47.0,1
2019-07-05 02:00:00,264.0,56.0,1
2019-07-05 02:00:00,264.0,60.0,1
2019-07-05 02:00:00,264.0,112.0,1
2019-07-05 02:00:00,264.0,188.0,1
2019-07-05 02:00:00,264.0,225.0,2
2019-07-05 02:00:00,264.0,250.0,1
2019-07-05 02:00:00,264.0,264.0,53
2019-07-05 02:00:00,264.0,265.0,831
2019-07-05 02:00:00,265.0,265.0,28
2019-07-05 03:00:00,7.0,7.0,1
2019-07-05 03:00:00,7.0,129.0,1
2019-07-05 03:00:00,7.0,173.0,1
2019-07-05 03:00:00,35.0,181.0,1
2019-07-05 03:00:00,36.0,36.0,3
2019-07-05 03:00:00,46.0,46.0,1
2019-07-05 03:00:00,48.0,230.0,1
2019-07-05 03:00:00,51.0,51.0,2
2019-07-05 03:00:00,53.0,92.0,1
2019-07-05 03:00:00,56.0,56.0,2
2019-07-05 03:00:00,57.0,57.0,1
2019-07-05 03:00:00,70.0,70.0,1
2019-07-05 03:00:00,70.0,223.0,1
2019-07-05 03:00:00,72.0,39.0,1
2019-07-05 03:00:00,72.0,72.0,1
2019-07-05 03:00:00,82.0,7.0,1
2019-07-05 03:00:00,83.0,83.0,1
2019-07-05 03:00:00,88.0,238.0,1
2019-07-05 03:00:00,91.0,188.0,1
2019-07-05 03:00:00,92.0,53.0,2
2019-07-05 03:00:00,92.0,73.0,1
2019-07-05 03:00:00,92.0,82.0,1
2019-07-05 03:00:00,92.0,92.0,2
2019-07-05 03:00:00,92.0,93.0,1
2019-07-05 03:00:00,92.0,135.0,1
2019-07-05 03:00:00,92.0,179.0,1
2019-07-05 03:00:00,125.0,234.0,1
2019-07-05 03:00:00,129.0,70.0,1
2019-07-05 03:00:00,129.0,82.0,1
2019-07-05 03:00:00,129.0,129.0,3
2019-07-05 03:00:00,144.0,132.0,1
2019-07-05 03:00:00,145.0,179.0,1
2019-07-05 03:00:00,146.0,92.0,1
2019-07-05 03:00:00,156.0,245.0,1
2019-07-05 03:00:00,157.0,157.0,1
2019-07-05 03:00:00,171.0,171.0,1
2019-07-05 03:00:00,173.0,7.0,1
2019-07-05 03:00:00,173.0,173.0,4
2019-07-05 03:00:00,177.0,177.0,1
2019-07-05 03:00:00,179.0,7.0,2
2019-07-05 03:00:00,184.0,184.0,1
2019-07-05 03:00:00,192.0,92.0,1
2019-07-05 03:00:00,192.0,135.0,1
2019-07-05 03:00:00,193.0,17.0,1
2019-07-05 03:00:00,196.0,56.0,1
2019-07-05 03:00:00,198.0,36.0,1
2019-07-05 03:00:00,198.0,63.0,1
2019-07-05 03:00:00,198.0,80.0,1
2019-07-05 03:00:00,198.0,198.0,4
2019-07-05 03:00:00,219.0,265.0,1
2019-07-05 03:00:00,223.0,7.0,1
2019-07-05 03:00:00,234.0,132.0,1
2019-07-05 03:00:00,252.0,15.0,1
2019-07-05 03:00:00,252.0,138.0,1
2019-07-05 03:00:00,259.0,254.0,1
2019-07-05 03:00:00,260.0,129.0,1
2019-07-05 03:00:00,264.0,42.0,1
2019-07-05 03:00:00,264.0,90.0,1
2019-07-05 03:00:00,264.0,124.0,1
2019-07-05 03:00:00,264.0,132.0,2
2019-07-05 03:00:00,264.0,138.0,1
2019-07-05 03:00:00,264.0,225.0,1
2019-07-05 03:00:00,264.0,264.0,76
2019-07-05 03:00:00,264.0,265.0,716
2019-07-05 03:00:00,265.0,132.0,1
2019-07-05 03:00:00,265.0,264.0,1
2019-07-05 03:00:00,265.0,265.0,35
2019-07-05 04:00:00,3.0,242.0,1
2019-07-05 04:00:00,7.0,7.0,2
2019-07-05 04:00:00,7.0,73.0,1
2019-07-05 04:00:00,7.0,138.0,1
2019-07-05 04:00:00,7.0,223.0,2
2019-07-05 04:00:00,32.0,185.0,1
2019-07-05 04:00:00,36.0,76.0,1
2019-07-05 04:00:00,36.0,82.0,1
2019-07-05 04:00:00,36.0,198.0,1
2019-07-05 04:00:00,36.0,265.0,1
2019-07-05 04:00:00,37.0,61.0,1
2019-07-05 04:00:00,37.0,132.0,1
2019-07-05 04:00:00,38.0,129.0,1
2019-07-05 04:00:00,41.0,152.0,1
2019-07-05 04:00:00,41.0,161.0,1
2019-07-05 04:00:00,41.0,242.0,1
2019-07-05 04:00:00,42.0,69.0,1
2019-07-05 04:00:00,42.0,152.0,1
2019-07-05 04:00:00,56.0,56.0,3
2019-07-05 04:00:00,56.0,82.0,1
2019-07-05 04:00:00,56.0,173.0,2
2019-07-05 04:00:00,56.0,256.0,1
2019-07-05 04:00:00,60.0,69.0,1
2019-07-05 04:00:00,61.0,61.0,2
2019-07-05 04:00:00,69.0,159.0,1
2019-07-05 04:00:00,70.0,70.0,1
2019-07-05 04:00:00,70.0,216.0,1
2019-07-05 04:00:00,71.0,72.0,1
2019-07-05 04:00:00,72.0,132.0,1
2019-07-05 04:00:00,76.0,185.0,1
2019-07-05 04:00:00,81.0,242.0,1
2019-07-05 04:00:00,82.0,56.0,3
2019-07-05 04:00:00,82.0,82.0,1
2019-07-05 04:00:00,82.0,93.0,1
2019-07-05 04:00:00,82.0,138.0,1
2019-07-05 04:00:00,82.0,157.0,1
2019-07-05 04:00:00,83.0,129.0,1
2019-07-05 04:00:00,90.0,168.0,1
2019-07-05 04:00:00,92.0,9.0,1
2019-07-05 04:00:00,92.0,45.0,1
2019-07-05 04:00:00,92.0,73.0,2
2019-07-05 04:00:00,92.0,92.0,3
2019-07-05 04:00:00,92.0,171.0,2
2019-07-05 04:00:00,92.0,192.0,1
2019-07-05 04:00:00,92.0,252.0,1
2019-07-05 04:00:00,95.0,138.0,1
2019-07-05 04:00:00,95.0,161.0,1
2019-07-05 04:00:00,95.0,237.0,1
2019-07-05 04:00:00,97.0,97.0,1
2019-07-05 04:00:00,97.0,181.0,1
2019-07-05 04:00:00,102.0,102.0,2
2019-07-05 04:00:00,126.0,78.0,1
2019-07-05 04:00:00,129.0,82.0,1
2019-07-05 04:00:00,129.0,129.0,2
2019-07-05 04:00:00,129.0,173.0,2
2019-07-05 04:00:00,129.0,179.0,2
2019-07-05 04:00:00,141.0,161.0,1
2019-07-05 04:00:00,146.0,193.0,1
2019-07-05 04:00:00,147.0,147.0,1
2019-07-05 04:00:00,148.0,138.0,1
2019-07-05 04:00:00,148.0,239.0,1
2019-07-05 04:00:00,157.0,7.0,1
2019-07-05 04:00:00,157.0,157.0,1
2019-07-05 04:00:00,160.0,70.0,1
2019-07-05 04:00:00,160.0,83.0,1
2019-07-05 04:00:00,160.0,160.0,1
2019-07-05 04:00:00,162.0,264.0,1
2019-07-05 04:00:00,168.0,47.0,2
2019-07-05 04:00:00,168.0,212.0,1
2019-07-05 04:00:00,169.0,69.0,1
2019-07-05 04:00:00,171.0,92.0,1
2019-07-05 04:00:00,173.0,93.0,1
2019-07-05 04:00:00,173.0,129.0,2
2019-07-05 04:00:00,173.0,173.0,2
2019-07-05 04:00:00,174.0,185.0,1
2019-07-05 04:00:00,179.0,7.0,1
2019-07-05 04:00:00,179.0,179.0,1
2019-07-05 04:00:00,184.0,184.0,1
2019-07-05 04:00:00,187.0,187.0,1
2019-07-05 04:00:00,187.0,234.0,2
2019-07-05 04:00:00,191.0,97.0,1
2019-07-05 04:00:00,192.0,92.0,1
2019-07-05 04:00:00,193.0,146.0,1
2019-07-05 04:00:00,193.0,193.0,1
2019-07-05 04:00:00,194.0,242.0,1
2019-07-05 04:00:00,198.0,36.0,2
2019-07-05 04:00:00,198.0,80.0,1
2019-07-05 04:00:00,198.0,157.0,1
2019-07-05 04:00:00,198.0,196.0,1
2019-07-05 04:00:00,198.0,198.0,5
2019-07-05 04:00:00,206.0,245.0,1
2019-07-05 04:00:00,211.0,161.0,1
2019-07-05 04:00:00,212.0,169.0,1
2019-07-05 04:00:00,212.0,185.0,1
2019-07-05 04:00:00,216.0,92.0,1
2019-07-05 04:00:00,226.0,129.0,1
2019-07-05 04:00:00,226.0,138.0,1
2019-07-05 04:00:00,226.0,260.0,1
2019-07-05 04:00:00,235.0,152.0,1
2019-07-05 04:00:00,235.0,185.0,1
2019-07-05 04:00:00,236.0,132.0,1
2019-07-05 04:00:00,242.0,242.0,1
2019-07-05 04:00:00,248.0,213.0,1
2019-07-05 04:00:00,252.0,252.0,1
2019-07-05 04:00:00,254.0,254.0,1
2019-07-05 04:00:00,257.0,133.0,1
2019-07-05 04:00:00,264.0,3.0,1
2019-07-05 04:00:00,264.0,24.0,1
2019-07-05 04:00:00,264.0,50.0,1
2019-07-05 04:00:00,264.0,61.0,1
2019-07-05 04:00:00,264.0,62.0,1
2019-07-05 04:00:00,264.0,71.0,1
2019-07-05 04:00:00,264.0,72.0,1
2019-07-05 04:00:00,264.0,76.0,2
2019-07-05 04:00:00,264.0,77.0,1
2019-07-05 04:00:00,264.0,81.0,1
2019-07-05 04:00:00,264.0,82.0,1
2019-07-05 04:00:00,264.0,129.0,1
2019-07-05 04:00:00,264.0,132.0,2
2019-07-05 04:00:00,264.0,138.0,2
2019-07-05 04:00:00,264.0,169.0,1
2019-07-05 04:00:00,264.0,177.0,1
2019-07-05 04:00:00,264.0,188.0,1
2019-07-05 04:00:00,264.0,228.0,1
2019-07-05 04:00:00,264.0,254.0,1
2019-07-05 04:00:00,264.0,264.0,134
2019-07-05 04:00:00,264.0,265.0,807
2019-07-05 04:00:00,265.0,129.0,1
2019-07-05 04:00:00,265.0,259.0,1
2019-07-05 04:00:00,265.0,265.0,26
2019-07-05 05:00:00,7.0,7.0,2
2019-07-05 05:00:00,7.0,92.0,1
2019-07-05 05:00:00,7.0,145.0,2
2019-07-05 05:00:00,7.0,162.0,1
2019-07-05 05:00:00,7.0,223.0,1
2019-07-05 05:00:00,7.0,260.0,1
2019-07-05 05:00:00,9.0,138.0,1
2019-07-05 05:00:00,14.0,227.0,1
2019-07-05 05:00:00,18.0,254.0,1
2019-07-05 05:00:00,20.0,169.0,1
2019-07-05 05:00:00,21.0,227.0,1
2019-07-05 05:00:00,31.0,69.0,1
2019-07-05 05:00:00,36.0,76.0,1
2019-07-05 05:00:00,36.0,157.0,1
2019-07-05 05:00:00,37.0,68.0,1
2019-07-05 05:00:00,41.0,206.0,1
2019-07-05 05:00:00,42.0,138.0,1
2019-07-05 05:00:00,42.0,152.0,1
2019-07-05 05:00:00,51.0,51.0,1
2019-07-05 05:00:00,51.0,212.0,1
2019-07-05 05:00:00,51.0,242.0,1
2019-07-05 05:00:00,53.0,216.0,1
2019-07-05 05:00:00,56.0,56.0,3
2019-07-05 05:00:00,56.0,82.0,1
2019-07-05 05:00:00,56.0,93.0,1
2019-07-05 05:00:00,56.0,129.0,1
2019-07-05 05:00:00,56.0,164.0,1
2019-07-05 05:00:00,56.0,173.0,2
2019-07-05 05:00:00,58.0,242.0,1
2019-07-05 05:00:00,61.0,50.0,1
2019-07-05 05:00:00,61.0,132.0,1
2019-07-05 05:00:00,61.0,188.0,1
2019-07-05 05:00:00,62.0,62.0,1
2019-07-05 05:00:00,63.0,234.0,2
2019-07-05 05:00:00,67.0,234.0,1
2019-07-05 05:00:00,69.0,169.0,3
2019-07-05 05:00:00,69.0,229.0,1
2019-07-05 05:00:00,69.0,237.0,1
2019-07-05 05:00:00,70.0,70.0,1
2019-07-05 05:00:00,70.0,76.0,1
2019-07-05 05:00:00,70.0,95.0,1
2019-07-05 05:00:00,70.0,129.0,1
2019-07-05 05:00:00,71.0,75.0,1
2019-07-05 05:00:00,71.0,91.0,1
2019-07-05 05:00:00,74.0,42.0,1
2019-07-05 05:00:00,74.0,74.0,2
2019-07-05 05:00:00,74.0,152.0,1
2019-07-05 05:00:00,75.0,74.0,1
2019-07-05 05:00:00,78.0,78.0,2
2019-07-05 05:00:00,78.0,159.0,1
2019-07-05 05:00:00,78.0,169.0,2
2019-07-05 05:00:00,78.0,240.0,1
2019-07-05 05:00:00,81.0,185.0,1
2019-07-05 05:00:00,81.0,254.0,1
2019-07-05 05:00:00,82.0,129.0,1
2019-07-05 05:00:00,82.0,173.0,1
2019-07-05 05:00:00,92.0,16.0,1
2019-07-05 05:00:00,92.0,138.0,1
2019-07-05 05:00:00,92.0,171.0,2
2019-07-05 05:00:00,92.0,192.0,1
2019-07-05 05:00:00,93.0,92.0,1
2019-07-05 05:00:00,93.0,164.0,1
2019-07-05 05:00:00,94.0,169.0,1
2019-07-05 05:00:00,102.0,102.0,4
2019-07-05 05:00:00,102.0,195.0,1
2019-07-05 05:00:00,102.0,198.0,1
2019-07-05 05:00:00,109.0,251.0,1
2019-07-05 05:00:00,112.0,132.0,1
2019-07-05 05:00:00,116.0,138.0,1
2019-07-05 05:00:00,116.0,152.0,1
2019-07-05 05:00:00,119.0,69.0,1
2019-07-05 05:00:00,119.0,169.0,1
2019-07-05 05:00:00,123.0,227.0,1
2019-07-05 05:00:00,126.0,47.0,1
2019-07-05 05:00:00,129.0,129.0,1
2019-07-05 05:00:00,132.0,263.0,1
2019-07-05 05:00:00,132.0,265.0,2
2019-07-05 05:00:00,137.0,132.0,1
2019-07-05 05:00:00,142.0,132.0,2
2019-07-05 05:00:00,144.0,22.0,1
2019-07-05 05:00:00,145.0,70.0,1
2019-07-05 05:00:00,145.0,93.0,1
2019-07-05 05:00:00,145.0,132.0,1
2019-07-05 05:00:00,145.0,193.0,1
2019-07-05 05:00:00,146.0,179.0,1
2019-07-05 05:00:00,148.0,132.0,1
2019-07-05 05:00:00,148.0,223.0,1
2019-07-05 05:00:00,151.0,13.0,1
2019-07-05 05:00:00,151.0,138.0,1
2019-07-05 05:00:00,156.0,156.0,1
2019-07-05 05:00:00,157.0,260.0,1
2019-07-05 05:00:00,159.0,74.0,1
2019-07-05 05:00:00,159.0,169.0,1
2019-07-05 05:00:00,161.0,1.0,1
2019-07-05 05:00:00,163.0,230.0,1
2019-07-05 05:00:00,167.0,69.0,1
2019-07-05 05:00:00,167.0,74.0,1
2019-07-05 05:00:00,167.0,169.0,1
2019-07-05 05:00:00,167.0,242.0,1
2019-07-05 05:00:00,168.0,74.0,1
2019-07-05 05:00:00,169.0,169.0,2
2019-07-05 05:00:00,170.0,170.0,1
2019-07-05 05:00:00,173.0,83.0,1
2019-07-05 05:00:00,173.0,93.0,1
2019-07-05 05:00:00,173.0,102.0,1
2019-07-05 05:00:00,173.0,120.0,1
2019-07-05 05:00:00,173.0,138.0,1
2019-07-05 05:00:00,175.0,138.0,1
2019-07-05 05:00:00,177.0,177.0,1
2019-07-05 05:00:00,179.0,193.0,1
2019-07-05 05:00:00,179.0,223.0,1
2019-07-05 05:00:00,182.0,242.0,1
2019-07-05 05:00:00,183.0,185.0,1
2019-07-05 05:00:00,185.0,114.0,1
2019-07-05 05:00:00,185.0,185.0,1
2019-07-05 05:00:00,185.0,242.0,1
2019-07-05 05:00:00,187.0,187.0,2
2019-07-05 05:00:00,188.0,226.0,1
2019-07-05 05:00:00,192.0,98.0,1
2019-07-05 05:00:00,193.0,96.0,1
2019-07-05 05:00:00,193.0,145.0,1
2019-07-05 05:00:00,193.0,260.0,1
2019-07-05 05:00:00,196.0,56.0,1
2019-07-05 05:00:00,198.0,17.0,1
2019-07-05 05:00:00,198.0,102.0,2
2019-07-05 05:00:00,198.0,138.0,1
2019-07-05 05:00:00,198.0,157.0,1
2019-07-05 05:00:00,198.0,198.0,1
2019-07-05 05:00:00,208.0,242.0,2
2019-07-05 05:00:00,212.0,242.0,2
2019-07-05 05:00:00,213.0,213.0,1
2019-07-05 05:00:00,215.0,121.0,1
2019-07-05 05:00:00,216.0,92.0,1
2019-07-05 05:00:00,218.0,130.0,1
2019-07-05 05:00:00,223.0,83.0,1
2019-07-05 05:00:00,223.0,132.0,1
2019-07-05 05:00:00,223.0,223.0,2
2019-07-05 05:00:00,227.0,227.0,1
2019-07-05 05:00:00,228.0,227.0,1
2019-07-05 05:00:00,231.0,132.0,1
2019-07-05 05:00:00,235.0,69.0,1
2019-07-05 05:00:00,235.0,168.0,2
2019-07-05 05:00:00,235.0,169.0,1
2019-07-05 05:00:00,235.0,242.0,1
2019-07-05 05:00:00,238.0,132.0,1
2019-07-05 05:00:00,238.0,186.0,1
2019-07-05 05:00:00,240.0,74.0,1
2019-07-05 05:00:00,241.0,174.0,1
